timestamp,rssi
1762232250.2333353,-74
1762232251.003895,-74
1762232251.8970337,-71
1762232252.7068756,-71
1762232253.4971304,-71
1762232254.3029346,-71
1762232255.1007729,-70
1762232257.090507,-71
1762232257.9367375,-71
1762232258.786449,-76
1762232259.9877267,-76
1762232260.7725425,-74
1762232262.0305974,-70
1762232262.988977,-70
1762232264.1768832,-73
1762232264.9596226,-76
1762232265.8923895,-76
1762232267.388605,-76
1762232268.1707177,-74
1762232268.9193747,-79
1762232269.6813412,-79
1762232270.6236596,-76
1762232272.5969012,-74
1762232273.4078171,-74
1762232274.2754114,-74
1762232275.1541164,-74
1762232276.1328964,-76
1762232276.9084146,-73
1762232277.6896129,-73
1762232278.4894843,-77
1762232280.3723288,-77
1762232281.3168082,-74
1762232282.1092038,-76
1762232283.0492625,-76
1762232283.8414629,-76
1762232284.7229795,-76
1762232285.7837276,-76
1762232286.7736497,-74
1762232287.5413594,-74
1762232288.2991354,-71
1762232289.2683916,-71
1762232290.0564659,-71
1762232290.9360871,-71
1762232291.6357415,-70
1762232292.3290226,-70
1762232293.044254,-70
1762232293.7387867,-70
1762232294.4316497,-70
1762232295.1540685,-70
1762232295.852452,-67
1762232296.6108675,-67
1762232297.339656,-67
1762232298.098163,-70
1762232298.8267257,-70
1762232299.5614388,-70
1762232300.256977,-70
1762232300.9445996,-70
1762232301.6544356,-70
1762232302.3444474,-70
1762232303.0375931,-67
1762232303.7313643,-67
1762232304.4246795,-67
1762232305.134033,-68
1762232305.8342242,-68
1762232306.5190203,-68
1762232307.2140813,-73
1762232307.9045372,-73
1762232308.6024613,-71
1762232309.289065,-70
1762232309.9820573,-70
1762232310.6681213,-70
1762232311.3642142,-70
1762232312.0732644,-70
1762232312.7705288,-67
1762232313.4568095,-67
1762232314.145328,-67
1762232314.8690886,-67
1762232315.5619688,-67
1762232316.2641773,-67
1762232316.95337,-67
1762232317.6465862,-67
1762232318.342151,-68
1762232319.0419247,-68
1762232319.758442,-68
1762232320.4605188,-68
1762232321.1422338,-68
1762232321.8302763,-67
1762232322.5245364,-67
1762232323.2162764,-67
1762232323.9213824,-67
1762232324.6323452,-67
1762232325.3174639,-68
1762232326.0113335,-67
1762232326.7221115,-67
1762232327.4047792,-67
1762232328.0970528,-67
1762232328.8170624,-67
1762232329.5036376,-67
1762232330.2101166,-67
1762232330.9094381,-67
1762232331.6005456,-67
1762232332.2869265,-64
1762232332.9768243,-64
1762232333.6675837,-64
1762232334.3575714,-64
1762232335.0485618,-64
1762232335.7507722,-64
1762232336.4381554,-64
1762232337.1276612,-64
1762232337.819563,-64
1762232338.5073414,-71
1762232339.2044291,-71
1762232339.8990545,-71
1762232340.6119342,-73
1762232341.2997253,-73
1762232341.995339,-73
1762232342.6812384,-73
1762232343.372707,-73
1762232344.0643935,-73
1762232344.7768204,-73
1762232345.460259,-71
1762232346.1572514,-71
1762232346.86078,-71
1762232347.55472,-70
1762232348.238999,-70
1762232348.934463,-70
1762232349.6207,-70
1762232350.3144999,-70
1762232351.009402,-70
1762232351.7205915,-70
1762232352.4078534,-70
1762232353.1013296,-67
1762232353.7920036,-67
1762232354.4793088,-67
1762232355.167075,-67
1762232355.8742318,-67
1762232356.5605505,-67
1762232357.2446387,-67
1762232357.9528406,-67
1762232358.6496496,-67
1762232359.3328989,-67
1762232360.020306,-67
1762232360.7249994,-67
1762232361.4188838,-67
1762232362.1262608,-67
1762232362.8342736,-67
1762232363.5246396,-67
1762232364.2138815,-67
1762232364.898754,-67
1762232365.5830138,-67
1762232366.274869,-67
1762232366.9653175,-67
1762232367.6564033,-67
1762232368.3635452,-67
1762232369.0621173,-73
1762232369.7566555,-73
1762232370.460756,-71
1762232371.1478362,-70
1762232371.8424249,-70
1762232372.5347846,-70
1762232373.2435853,-70
1762232373.9346387,-70
1762232374.624254,-70
1762232375.3311095,-70
1762232376.0146818,-70
1762232376.7302134,-67
1762232377.4206984,-67
1762232378.114609,-67
1762232378.817296,-67
1762232379.5091743,-67
1762232380.194201,-67
1762232380.923626,-67
1762232381.6076708,-64
1762232382.3053946,-62
1762232383.0125096,-62
1762232383.7014594,-62
1762232384.389791,-62
1762232385.0803158,-62
1762232385.765231,-62
1762232386.4558883,-62
1762232387.1500351,-62
1762232387.8545606,-62
1762232388.5414498,-62
1762232389.2374818,-62
1762232389.936194,-62
1762232390.7098355,-64
1762232391.5354934,-64
1762232392.24359,-64
1762232392.9320858,-64
1762232393.6172836,-64
1762232394.3131032,-64
1762232395.0018325,-64
1762232395.6895535,-64
1762232396.3774617,-64
1762232397.0668292,-64
1762232397.7901027,-70
1762232398.4677942,-70
1762232399.1669157,-70
1762232399.8749435,-70
1762232400.5770664,-70
1762232401.2677348,-70
1762232401.9594011,-70
1762232402.6552582,-70
1762232403.349438,-70
1762232404.0492723,-70
1762232404.735353,-70
1762232405.4308813,-70
1762232406.1184225,-70
1762232406.8040886,-70
1762232407.4932973,-70
1762232408.2123387,-67
1762232408.9021115,-67
1762232409.5932784,-67
1762232410.285419,-67
1762232410.9826422,-67
1762232411.676105,-67
1762232412.4136229,-67
1762232413.1074862,-67
1762232413.790106,-67
1762232414.498144,-67
1762232415.1878014,-64
1762232415.8872564,-64
1762232416.5771873,-64
1762232417.2647026,-64
1762232417.9585652,-67
1762232418.6791065,-67
1762232419.3738313,-67
1762232420.0635293,-67
1762232420.7740293,-67
1762232421.461596,-67
1762232422.1458235,-67
1762232422.8463845,-67
1762232423.5537052,-64
1762232424.2484558,-64
1762232424.9370837,-62
1762232425.6222782,-62
1762232426.3098059,-64
1762232427.0046785,-64
1762232427.7037282,-64
1762232428.3959982,-70
1762232429.0849688,-70
1762232429.7857535,-70
1762232430.4718797,-70
1762232431.1670291,-70
1762232431.8809793,-67
1762232432.5701993,-67
1762232433.2839584,-67
1762232433.9708645,-64
1762232434.6679091,-64
1762232435.3711429,-62
1762232436.060082,-62
1762232436.7506106,-62
1762232437.4374285,-62
1762232438.128472,-62
1762232438.8397665,-62
1762232439.5248032,-62
1762232440.2307007,-62
1762232440.9295406,-64
1762232441.6141858,-64
1762232442.2998722,-64
1762232443.026513,-64
1762232443.7430446,-62
1762232444.4326563,-62
1762232445.121117,-62
1762232445.8169336,-62
1762232446.5063772,-62
1762232447.196262,-62
1762232447.9021037,-62
1762232448.6024177,-71
1762232449.2957551,-71
1762232449.9521806,-70
1762232450.598199,-70
1762232451.2855926,-70
1762232452.0022137,-70
1762232452.7055275,-70
1762232453.391056,-70
1762232454.0926006,-67
1762232454.774784,-67
1762232455.4701812,-67
1762232456.1586947,-67
1762232456.8486955,-67
1762232457.5511653,-64
1762232458.2604165,-64
1762232458.955154,-67
1762232459.646908,-67
1762232460.370638,-67
1762232461.0665743,-67
1762232461.785437,-70
1762232462.4775455,-70
1762232463.169914,-70
1762232463.8591018,-70
1762232464.624432,-70
1762232465.3151226,-70
1762232466.0029187,-70
1762232466.692433,-70
1762232467.3813686,-70
1762232468.081387,-70
1762232468.7712677,-70
1762232469.461871,-67
1762232470.155178,-67
1762232470.8426623,-67
1762232471.5317912,-67
1762232472.2305322,-67
1762232472.9234648,-67
1762232473.6131659,-67
1762232474.3019238,-67
1762232474.9957762,-67
1762232475.6854029,-67
1762232476.3695982,-67
1762232477.0708084,-67
1762232477.7597485,-67
1762232478.4570138,-67
1762232479.157963,-67
1762232479.8464308,-64
1762232480.5393238,-64
1762232481.239199,-64
1762232481.9382632,-64
1762232482.6283393,-64
1762232483.320076,-70
1762232484.0176766,-70
1762232484.7133617,-70
1762232485.4175787,-70
1762232486.113789,-70
1762232486.7980633,-70
1762232487.495161,-70
1762232488.1847818,-70
1762232488.8744586,-70
1762232489.5961604,-70
1762232490.2914526,-70
1762232491.036534,-70
1762232491.7299123,-70
1762232492.4303172,-71
1762232493.0997183,-71
1762232493.7547402,-71
1762232494.4319735,-70
1762232495.1176174,-70
1762232495.8271286,-70
1762232496.517714,-70
1762232497.208538,-70
1762232497.8967078,-70
1762232498.587956,-70
1762232499.2878115,-70
1762232499.9858146,-67
1762232500.6759336,-67
1762232501.3629048,-67
1762232502.0521095,-67
1762232502.7442153,-67
1762232503.4353054,-67
1762232504.1343157,-67
1762232504.8268669,-67
1762232505.520126,-67
1762232506.2133656,-67
1762232506.9003127,-67
1762232507.598368,-67
1762232508.2894728,-67
1762232508.9749832,-67
1762232509.684693,-67
1762232510.3788319,-67
1762232511.0691774,-67
1762232511.7766562,-67
1762232512.4626393,-68
1762232513.1585107,-68
1762232513.842533,-68
1762232514.5289793,-67
1762232515.2169356,-67
1762232515.9226034,-67
1762232516.6181095,-67
1762232517.3049512,-67
1762232517.9923892,-68
1762232518.7224107,-68
1762232519.4104722,-67
1762232520.1200087,-67
1762232520.8184981,-67
1762232521.5642552,-67
1762232522.2705524,-67
1762232522.9611833,-67
1762232523.6603212,-70
1762232524.358346,-70
1762232525.066123,-70
1762232525.758369,-67
1762232526.4489784,-67
1762232527.1574426,-67
1762232527.8461533,-68
1762232528.535129,-68
1762232529.230983,-67
1762232529.9221334,-67
1762232530.6085684,-67
1762232531.2945778,-67
1762232531.992165,-67
1762232532.6883733,-67
1762232533.377103,-67
1762232534.0613885,-67
1762232534.7566524,-67
1762232535.448224,-67
1762232536.13328,-67
1762232536.8294342,-67
1762232537.5316696,-67
1762232538.2157261,-68
1762232538.912502,-68
1762232539.6030881,-68
1762232540.6041481,-68
1762232541.2912564,-67
1762232542.0848255,-67
1762232543.209463,-67
1762232543.9518564,-67
1762232545.346674,-67
1762232546.2057571,-71
1762232547.1838987,-70
1762232548.006091,-70
1762232548.8025937,-70
1762232549.600738,-70
1762232550.4419308,-71
1762232551.2409244,-74
1762232552.0084567,-74
1762232552.8615472,-74
1762232553.805062,-70
1762232554.7271976,-70
1762232555.5174015,-70
1762232556.2119613,-67
1762232556.934067,-67
1762232557.6638806,-67
1762232558.8305156,-67
1762232559.5958743,-67
1762232560.5730653,-76
1762232561.4031723,-73
1762232562.1863446,-73
1762232562.953433,-70
1762232563.6531587,-70
1762232564.3556337,-70
1762232565.0602102,-70
1762232565.7837265,-67
1762232566.5099812,-67
1762232567.2383642,-67
1762232567.940977,-67
1762232568.6352835,-67
1762232569.328446,-67
1762232570.049856,-67
1762232570.7515333,-67
1762232571.4449522,-64
1762232572.152793,-64
1762232572.85327,-67
1762232573.5838432,-67
1762232574.2858293,-67
1762232574.9802868,-67
1762232575.7051718,-67
1762232576.4033654,-64
1762232577.1224663,-62
1762232577.8219008,-62
1762232578.5557854,-68
1762232579.2580864,-67
1762232579.9474657,-67
1762232580.6503608,-67
1762232581.3587952,-67
1762232582.0550878,-64
1762232582.7604575,-64
1762232583.4538667,-64
1762232584.158211,-65
1762232584.8559225,-64
1762232585.5837266,-64
1762232586.2892344,-62
1762232586.979215,-62
1762232587.702634,-62
1762232588.4092612,-64
1762232589.130183,-64
1762232589.8242223,-62
1762232590.518318,-62
1762232591.2236922,-62
1762232591.983665,-62
1762232592.7462113,-62
1762232593.8795528,-65
1762232594.7421634,-65
1762232595.5568435,-64
1762232596.3777943,-64
1762232597.0339036,-65
1762232597.6865454,-65
1762232598.342204,-64
1762232599.062794,-64
1762232600.3508778,-62
1762232601.544666,-62
1762232602.2623968,-62
1762232602.9763405,-62
1762232604.8268871,-62
1762232605.759115,-62
1762232606.554896,-62
1762232607.510936,-62
1762232608.2623222,-67
1762232608.9845667,-67
1762232609.730072,-67
1762232610.4336028,-67
1762232611.136559,-67
1762232611.84713,-67
1762232612.5679338,-67
1762232613.2621903,-67
1762232613.954565,-67
1762232614.6841114,-67
1762232615.3802612,-64
1762232616.0768483,-68
1762232616.805175,-68
1762232617.4982474,-68
1762232618.2417135,-68
1762232619.1017017,-68
1762232620.008144,-68
1762232620.7251465,-68
1762232621.6391642,-68
1762232622.397207,-68
1762232623.105692,-68
1762232623.8202336,-68
1762232624.5216367,-68
1762232625.30119,-71
1762232626.5774133,-71
1762232627.6176164,-71
1762232628.5955944,-71
1762232629.3377895,-70
1762232630.1117158,-70
1762232631.018162,-71
1762232631.764911,-71
1762232636.8466666,-70
1762232645.852589,-67
1762232646.694873,-67
1762232647.5036068,-64
1762232648.421996,-70
1762232649.18515,-70
1762232650.0556781,-70
1762232651.654688,-67
1762232652.4742682,-67
1762232653.3271089,-67
1762232654.120862,-68
1762232655.0239837,-68
1762232656.0466726,-68
1762232656.973341,-68
1762232658.0850077,-68
1762232659.0125537,-67
1762232659.8256164,-70
1762232660.8423882,-70
1762232661.651957,-70
1762232662.448347,-70
1762232663.330357,-70
1762232664.1435077,-70
1762232664.9933453,-70
1762232666.1498103,-70
1762232667.1214728,-73
1762232667.8794725,-73
1762232668.7540183,-73
1762232669.6245427,-71
1762232670.340252,-71
1762232671.1122143,-70
