timestamp,rssi
1762175176.283649,-55
1762175177.4805884,-55
1762175178.3757281,-55
1762175179.1571233,-55
1762175179.9777505,-55
1762175180.7420359,-55
1762175181.6390548,-55
1762175182.4081883,-55
1762175183.1645179,-55
1762175183.9235213,-55
1762175184.7068975,-55
1762175185.5072794,-55
1762175186.2627003,-55
1762175187.0385804,-55
1762175187.8142695,-55
1762175188.5870168,-55
1762175189.354674,-55
1762175190.1188102,-55
1762175190.890476,-55
1762175191.6522331,-55
1762175192.4417953,-55
1762175193.2231824,-55
1762175193.993077,-55
1762175194.7549877,-55
1762175195.5286348,-55
1762175196.2862058,-55
1762175197.0616214,-55
1762175197.822948,-55
1762175198.5958424,-55
1762175199.371855,-55
1762175200.1440008,-55
1762175200.916229,-55
1762175201.696055,-55
1762175202.494818,-55
1762175203.2840536,-55
1762175204.0764031,-55
1762175204.8573556,-55
1762175205.6392663,-55
1762175206.4235096,-55
1762175207.208225,-55
1762175207.992831,-55
1762175208.7536097,-55
1762175209.519292,-55
1762175210.2779117,-55
1762175211.0502703,-55
1762175211.8288395,-55
1762175212.589417,-55
1762175213.3632882,-55
1762175214.1310024,-55
1762175214.9077194,-55
1762175215.7055814,-55
1762175216.4898725,-55
1762175217.3211734,-55
1762175218.0931194,-55
1762175218.9558408,-55
1762175219.728858,-55
1762175220.507033,-55
1762175221.2794795,-55
1762175222.0533247,-55
1762175222.8609436,-55
1762175223.6739883,-55
1762175224.4264498,-55
1762175225.2115843,-55
1762175225.9744651,-55
1762175226.7583756,-55
1762175227.5211954,-55
1762175228.2926624,-55
1762175229.0613282,-55
1762175229.8405097,-55
1762175230.6036994,-55
1762175231.3816147,-55
1762175232.1363492,-55
1762175232.8953533,-55
1762175233.656609,-55
1762175234.4196916,-55
1762175235.1910772,-55
1762175235.9683185,-55
1762175236.7579415,-55
1762175237.527341,-55
1762175238.2869291,-55
1762175239.0475986,-55
1762175239.8283734,-55
1762175240.6045394,-55
1762175241.3719866,-55
1762175242.1481123,-55
1762175242.9218287,-55
1762175243.6909003,-55
1762175244.4454474,-55
1762175245.227498,-55
1762175245.994029,-55
1762175246.7564359,-55
1762175247.5257425,-55
1762175248.3120031,-55
1762175249.086182,-55
1762175249.8625274,-55
1762175250.6230469,-55
1762175251.4254947,-55
1762175252.207189,-55
1762175252.9738264,-55
1762175253.736956,-55
1762175254.5070233,-55
1762175255.2770162,-55
1762175256.055435,-55
1762175256.82595,-55
1762175257.5954628,-55
1762175258.3591802,-55
1762175259.1368682,-55
1762175259.9123938,-55
1762175260.6790726,-55
1762175261.4411666,-55
1762175262.219642,-55
1762175262.9940696,-55
1762175263.7636428,-55
1762175264.5291305,-55
1762175265.315594,-55
1762175266.0906837,-55
1762175266.8668993,-55
1762175267.6253757,-55
1762175268.3905296,-55
1762175269.1702538,-55
1762175269.9412818,-55
1762175270.75972,-55
1762175271.5899518,-55
1762175272.3831255,-55
1762175273.0967171,-55
1762175273.8143938,-55
1762175274.590916,-55
1762175275.3785298,-55
1762175276.189632,-55
1762175276.9474447,-55
1762175277.722483,-55
1762175278.4973962,-55
1762175279.2896574,-55
1762175280.0774584,-55
1762175280.8564663,-55
1762175281.6293497,-55
1762175282.419085,-55
1762175283.1875515,-55
1762175283.9420977,-55
1762175284.7068703,-55
1762175285.482972,-55
1762175286.2439964,-55
1762175287.026182,-55
1762175287.791676,-55
1762175288.5592036,-55
1762175289.36681,-55
1762175290.1417828,-55
1762175290.9075968,-55
1762175291.6760182,-55
1762175292.432979,-55
1762175293.1985328,-55
1762175293.9838235,-55
1762175294.7541811,-55
1762175295.5145068,-55
1762175296.28928,-55
1762175297.0679226,-55
1762175297.8449445,-55
1762175298.605371,-55
1762175299.3693619,-55
1762175300.149223,-55
1762175300.925319,-55
1762175301.6950705,-55
1762175302.4579582,-55
1762175303.2314835,-55
1762175304.0349123,-55
1762175304.8085136,-55
1762175305.5935664,-55
1762175306.3715796,-55
1762175307.1431684,-55
1762175307.9115455,-55
1762175308.6888783,-55
1762175309.4416776,-55
1762175310.214873,-55
1762175310.9800494,-55
1762175311.7460032,-55
1762175312.5290349,-55
1762175313.2753694,-55
1762175314.0616157,-55
1762175314.889205,-55
1762175315.6586373,-55
